GeneID	HN_1	DCIS_1	HN_2	DCIS_2	HN_3	DCIS_3
10381	7.244663689	7.270122502	7.24180352	7.255112732	7.246197844	7.260197549
10382	7.200541304	7.153075345	7.18454072	7.171798912	7.200987306	7.193361402
10383	10.09833298	9.97167873	9.394975776	9.682405417	8.924876217	9.231035931
10384	6.609892787	6.834103526	7.20277584	7.012153026	7.190576814	7.131834466
10385	8.037614313	7.84603138	7.269197088	7.321292707	7.715288642	8.180517173
10388	6.185233588	6.084077099	6.59085329	6.463713772	7.0507398	6.66386643
10389	7.190043589	7.153164391	7.320919555	7.352255429	7.303280287	7.332221229
1038	6.227620016	6.22731701	6.227213927	6.227211184	6.227205429	6.227666003
10390	7.165470127	7.144943189	7.799247556	8.13847147	7.998047972	8.28517503
103910	8.597698697	8.900259085	8.291154863	8.406996212	8.450996246	8.504483028
10391	7.348323025	7.069415984	7.387722224	7.093429597	7.129512264	7.0554383
10392	8.979977504	8.148864526	8.629021751	8.159375691	8.105715205	7.968259729
10393	7.083090708	7.262782327	7.202357165	7.294411446	7.410208026	7.34745004
10394	7.471017318	7.371120344	7.168768761	7.177931606	7.176626753	7.160199324
10395	7.863546836	7.874027652	8.795846088	6.763986349	8.071438973	6.412816316
10396	8.047768486	7.025222927	6.533794941	6.689343322	7.846457907	8.06622091
10397	9.53326813	9.411071011	10.09863692	11.7382972	10.29973884	10.50449779
10398	8.54012538	7.316074796	8.02467337	6.982051154	6.977694682	6.545887899
10399	11.78753474	10.70665201	11.46583291	11.60102902	11.05511666	10.8020338
1039	7.658275051	7.81200314	8.278914647	8.26250354	8.427786327	8.621768587
103	9.262923433	10.46754864	10.22680432	10.17300496	10.0493858	9.866581117
10400	8.507428721	8.2443935	7.98685052	8.131233496	7.642978469	7.477842631
10401	8.588258654	7.902973338	9.132241918	9.17115125	9.051735545	9.171023663
10402	6.784872132	6.665258843	6.931963105	6.750692045	7.345086584	7.77334917
10403	6.532456405	7.030606746	6.551712682	6.78508954	6.390572476	6.765458316
10404	7.994223622	7.868796957	8.80348037	8.27666521	7.502139946	7.594522551
10406	9.518827029	10.23857286	8.007770731	8.08392967	8.682585942	10.60517444
10407	7.176095361	6.99788069	6.658129827	6.522215353	6.900582224	6.90073247
10409	7.651010146	10.09625197	8.223555862	10.21406764	8.448471849	9.445704281
1040	7.20874077	7.544185932	7.362434086	7.98592308	7.995604293	8.24752517
10411	8.46889473	7.793696163	7.555037439	7.24451367	7.451262506	7.182337153
10413	7.060131795	8.377862688	8.285135842	8.636969956	8.094538981	7.721524121
10417	8.504424099	8.478969617	8.675702033	7.800937074	8.548060983	7.376068336
10418	7.440464435	7.307933934	8.492301942	7.041592595	8.157911436	6.946582382
10419	7.815240317	7.896574445	8.23285552	8.641135929	8.154915207	7.606106526
1041	7.285161522	6.955734729	7.308213455	7.820916107	7.292455704	7.53227025
10420	8.012026608	7.933235885	8.20544449	7.749745765	8.140586895	8.246162769
10421	8.903505	9.07768924	8.102514232	7.996881433	7.988319928	8.015170357
10422	8.153225538	8.151019162	8.097017648	8.065801501	8.021559295	8.020234428
10423	9.599808077	9.630650078	10.10158676	9.635102884	10.15406193	9.779679191
10424	8.714824114	8.913926021	8.27510388	8.619316709	8.600068043	8.438339786
10425	8.495200164	7.942324741	8.097752469	8.211474924	7.663176466	7.508210316
10426	6.583089742	6.696167784	6.833461369	6.735627325	7.314983399	7.04511441
10427	7.585033768	8.104558647	8.181517886	8.236857395	8.032082592	7.811513975
10428	8.44126135	8.453371361	8.36652619	7.865337724	8.419729085	8.260034622
10430	9.609877207	9.769661787	9.209799277	9.735267839	9.556113298	9.683209782
10431	7.067601628	8.027742832	7.754813974	8.323906983	7.739881839	7.942260698
10432	8.243429806	7.868347765	8.298645767	8.515343549	8.257505925	8.329673801
10434	8.403928241	9.581513338	8.352550786	9.496467683	8.54626772	8.400046852
10435	7.846119175	7.590955432	7.328860738	7.387593066	7.364509428	7.282953881
10436	8.082913861	8.513389748	8.301573015	8.382937995	8.488443575	8.436474013
10437	8.913647502	9.687358757	8.615492255	8.67674404	8.687637649	10.35383048
10438	6.56243518	6.814199242	6.581909806	6.628117624	6.604791269	6.467399621
10439	7.243811206	8.151610619	7.283007558	8.433179129	7.012096455	8.032870131
1043	7.396861872	7.059758126	7.02677205	6.887687798	7.160739172	8.209604227
10440	6.846427691	7.92222011	7.649465679	8.237837678	7.798544825	8.22925518
10443	8.652849238	8.262485	9.087464833	8.638379363	9.457485564	8.579444741
10444	7.735471262	7.455677396	7.184148639	7.309012153	7.253471668	7.102415149
10445	7.725717493	7.713981021	7.517824939	7.642179768	7.404385669	7.454351428
10446	7.24755297	7.626405722	7.372561196	7.833021843	7.260828586	7.150499114
10449	8.322609897	8.850870648	8.781492136	8.446653948	8.486609954	8.625731905
1044	7.549330901	7.007561502	8.632682905	8.356590181	8.016705064	8.140406433
10450	8.548028999	8.237498644	7.526816479	7.548763687	7.478384194	7.332464796
10451	7.82398556	8.299200168	8.698290143	9.029515545	9.729519335	8.930421376
10454	7.696869426	7.582459229	7.444177629	7.353756662	7.567863456	7.451500148
10455	8.585051908	9.593719045	8.909713617	8.47938511	9.516380881	9.085874044
10456	8.571347176	9.233007558	9.168631373	9.339444683	8.175566101	8.1532678
10457	8.869633876	8.637053875	9.489024025	8.570415407	9.158704726	11.67555621
10458	7.997292975	7.741570229	7.27479615	7.568888418	7.494552725	7.379395348
1045	7.341555542	7.117249295	7.230446714	7.112015006	7.036412957	7.229530783
10460	7.385859666	7.660242491	6.889671519	7.095651306	6.96243977	7.460104615
10461	7.751506905	7.196349283	6.92736506	6.743331093	7.056295759	7.377404832
10462	7.014511082	7.079513121	6.663417894	6.682773124	6.645254949	6.875566917
10463	7.741142405	8.443978212	9.079347884	8.944035278	9.131659782	9.00237237
10464	7.293720833	7.286349401	6.796577359	7.095524506	7.28894969	6.912144589
10465	7.548751656	8.37366351	8.043654348	8.005728031	8.086983274	7.868701006
10466	7.450683079	7.9288639	7.762832426	7.824705434	7.72921821	7.590823836
10467	8.40084948	8.592137133	7.833940905	8.26359526	7.923797804	8.032163686
10468	8.140068572	8.002355961	7.484615553	7.648941246	7.856698052	7.68105629
10469	8.43689555	7.720069257	7.699258771	7.996164683	7.355896188	7.333511849
1046	6.994564559	6.982722645	6.946324766	6.943373076	6.978682067	6.982991745
10471	8.523133742	8.50627611	7.692652882	8.215517929	8.368926661	8.411033942
10472	6.65921457	6.41084174	6.64008395	6.004064417	8.922256062	7.312793529
10473	8.016846434	9.02832349	9.730429873	9.679768465	9.432069325	9.52409142
10474	7.756590793	7.685637187	7.201452918	7.28659513	6.992343582	6.974014573
10475	8.242901952	7.957314911	7.754450114	7.658664341	7.849946008	8.216347286
10478	7.558187889	7.679405717	8.200627019	8.332413375	8.409231083	8.094123922
10479	7.638392552	7.584152111	8.419024549	7.661461469	8.379873894	7.964601215
1047	6.536214384	8.710179008	6.574477595	7.4418904	6.893595531	6.310205748
10480	7.397362921	8.182285619	9.319712286	9.915171865	8.083827578	7.857033532
10481	7.276258702	7.07761913	6.9028659	6.743691647	6.598284818	6.662232717
10482	9.603769098	9.545476551	8.940935677	8.809705097	9.560274048	9.306024318
10483	7.864657867	8.346402347	7.728902756	8.073135098	8.503780283	8.750879946
10484	7.31618314	8.021583989	7.291960216	7.279719721	7.559671229	7.086038893
10485	7.80150369	7.698253747	7.537071673	7.413191422	7.617191496	7.639122653
10486	7.861649759	9.287311317	8.057886343	8.111518003	8.793996338	7.737961314
10487	9.30967474	9.50862132	10.62818677	11.02383309	10.0870838	10.28888377
10488	8.425503318	9.025200941	7.769485442	8.10229243	7.859702341	7.935677292
10489	7.911474781	7.741518843	8.089224242	8.553971632	7.81129538	8.051561031
1048	7.960880209	7.652727815	7.384644859	7.190110621	7.498180476	7.894740905
10490	7.761267971	8.539496778	8.135774362	8.175727721	8.08596182	8.190182027
10491	7.649946245	8.048926593	8.522693319	8.690600814	8.136157148	8.199027591
10492	7.985143894	9.062953452	8.836337914	9.41349289	8.150062764	8.517280299
10493	9.727107177	9.41870548	9.059749434	9.033481033	8.990005589	9.839108849
10494	7.877134039	7.884654724	7.387189122	7.512539482	7.47891803	7.414598881
10495	6.919268939	7.276010565	7.309748809	7.314945214	7.399566998	7.421621131
10497	8.474031263	8.433223272	8.048767518	8.483397421	8.205935172	8.296198887
10498	7.295153426	7.209843077	7.359579318	7.553598585	7.290126545	8.169333219
10499	6.574760164	6.558749861	6.616342036	6.645189907	6.647570372	6.66435087
104	7.108845336	7.31472955	7.91161239	7.830605386	7.85443294	7.290646485
10500	7.8359653	7.662972409	7.423566751	7.448010854	7.449544626	7.616760346
10501	7.323018392	7.261531821	7.16596425	7.186457507	7.238092639	7.296338583
10505	7.917396712	7.794928395	7.569106086	7.428352136	7.660102133	7.790498141
10507	7.617034075	7.753009964	7.71746953	7.767656295	7.935197546	7.953018126
1050	7.58269175	7.482714079	7.625464785	7.32107173	7.700206189	8.545400285
10512	8.73229699	9.011415775	8.611945164	7.866514628	8.524125848	6.674164449
10513	7.2974807	7.480622338	8.140982816	7.845081002	7.903870387	8.427182579
10514	8.448992156	7.706543798	7.987617305	8.203090146	7.992350067	7.851929232
10516	7.51678279	7.703618103	8.083100826	7.255721242	7.784555587	7.423827662
10518	7.602437714	7.512912596	7.714518018	7.643701515	7.438898466	7.36885604
10519	9.196152801	9.862228471	7.76559983	8.166723739	7.999283411	8.140484292
1051	9.809166753	9.727401406	9.233786766	9.599837118	9.641661439	9.537780262
10520	7.930666343	7.949359478	8.172937158	8.042618754	8.06215425	7.68108246
10521	7.117587144	8.175474561	9.56772418	8.88737926	9.246322395	8.669429262
10522	7.38211658	7.029316124	6.718800253	7.009886917	6.817213455	6.494563302
10523	8.308921917	8.171552981	8.180076495	8.335766044	8.086513701	8.069094919
10524	8.320753469	7.922960468	7.849825872	7.882881069	7.44019099	7.397249768
10525	8.76636469	9.491300706	8.608724334	9.66586862	7.905591347	8.109842144
10526	7.473423002	7.128521805	6.886283212	6.908507742	6.976441567	6.984678657
10528	9.371385455	8.772618677	8.332604007	9.460069202	7.850105761	8.158607659
10529	6.525920168	7.602316921	7.453893502	8.008305228	7.59710999	7.222116324
1052	9.6545155	9.943674603	8.907467573	10.74600668	8.590135746	9.273824957
10531	8.082972814	8.13194945	8.192358439	8.268338998	8.179306116	8.17079269
10533	7.266753995	7.25283723	7.398018198	7.503069634	7.397286187	7.34277454
10534	7.860630919	7.749504564	7.01858517	7.247796031	6.819318787	6.830377297
10535	7.494233038	7.457736028	7.25785685	7.16569181	6.96301013	7.269057971
10536	7.253107081	7.140463002	7.073845928	7.01355678	6.996189402	6.997595556
10537	9.184355216	9.994382061	9.145872348	7.814057691	8.64375631	9.204711397
10538	8.197447769	8.43076585	7.503895504	8.229096585	7.042721734	7.078886999
10539	6.780438545	7.382908424	7.127582945	7.20814427	7.249310006	7.437107289
1053	7.279669305	7.309840644	6.750433881	6.818900446	7.010381715	7.114693552
10540	9.954385396	9.490780158	9.707382948	9.404729981	9.117234109	9.281859807
10541	10.36025529	9.971440982	10.26148901	10.2182243	10.24955785	9.95350991
10542	8.215778745	8.966865703	9.46997979	9.954586338	9.192622381	9.201840009
10544	6.99769363	7.196980518	7.100528568	7.015199119	7.071319785	6.680582143
10548	7.63149676	8.562599267	7.842752852	8.265677594	8.462817504	8.497725666
10549	8.557440006	9.148613026	9.54276853	10.88107134	9.068287959	9.73723115
1054	6.721740478	6.845973919	6.702888768	6.847856146	6.564866932	6.732869192
10550	9.219520966	9.797678589	10.09095037	9.789162869	8.833044192	8.934936256
10551	8.600858347	9.98906165	8.482353434	10.84511157	9.132931547	6.868823278
10552	7.510394638	8.771039556	7.549418764	7.437527942	7.069662879	7.09553602
10553	7.309429802	7.866038996	7.671789546	8.069491547	8.145466089	8.661008149
10554	8.325214212	8.265528221	8.218996048	8.336209312	7.973268683	7.947709318
10555	9.10139888	9.475960876	7.327088522	7.801336468	7.143472615	7.351082448
10556	7.626577343	7.766940073	8.398874382	8.33804375	8.001415236	7.948501579
10557	7.733479646	7.704637555	7.75474926	7.862278989	7.738844173	7.733824843
10558	7.262424871	7.951433079	8.114392578	8.20530906	8.596872728	8.455385031
10559	8.634493181	8.85555067	8.951622058	8.819984113	9.703345112	9.270919553
10560	7.860674701	9.077494862	8.036681293	7.797322241	8.990498917	8.193954175
10561	7.453961761	9.414332911	7.891169547	7.56088024	7.741405657	7.85601121
10562	8.640650794	6.323658034	8.087555601	6.257295573	7.72417858	9.020326691
10563	6.775098653	11.65919211	8.716301707	10.44670554	6.944290949	6.877585216
10564	7.330843541	7.913914949	7.110280524	7.121216016	7.921625683	7.236155957
10565	6.750883646	7.905196308	7.596626742	7.942247623	7.70848492	7.610726463
10566	7.130027333	6.961350282	7.497610373	7.343960453	7.267586857	7.241714834
10567	8.491119518	8.830867852	7.988713011	8.487988877	8.699394953	8.942946921
10568	7.479421721	6.909326497	7.725665888	7.498525134	7.222724881	7.935320054
1056	6.68692284	6.666859741	6.779900106	7.068456284	6.575542254	6.591035532
10570	7.007671388	6.929662234	6.919587752	6.904409308	6.947028183	6.96607184
10572	8.211608389	8.135500103	7.350359138	7.469265481	7.742004826	7.639571143
10573	9.556744762	9.343392707	8.20081216	8.296308596	8.26092377	8.21893941
10574	9.723491579	9.590654471	9.769132124	10.06093168	9.107570575	8.993442392
10575	9.459769384	9.574044451	10.30246716	10.12904272	10.82691515	10.80855414
10576	8.364910043	8.814272454	7.989202925	8.391204605	8.449096341	8.980846667
10577	10.08433575	10.58362906	8.902769115	9.405500781	9.115400998	10.23407135
10578	7.162677662	7.143464146	7.299299711	7.118497746	7.111694736	7.116515412
10579	7.605770104	7.846758697	7.784242182	8.073113639	8.089630381	7.853621634
1057	7.25849774	7.184811273	7.032100062	6.997152163	7.158919521	7.168117633
10580	7.102788302	7.559045689	7.927854832	6.277199948	8.04782437	6.579760645
10581	9.528022805	9.769226789	8.655947782	9.568992763	8.540720694	9.777883634
10584	7.28664001	7.103465755	6.893273377	6.800791848	7.084953405	7.118438424
10585	9.119266061	8.269718982	8.117208403	7.908025456	7.844104439	7.491185646
10586	6.703968673	6.654296629	6.720691676	6.715816279	6.760422757	6.803945535
10587	7.903488747	7.773231545	7.181625943	7.453579286	7.055201959	7.01160382
10588	7.878267714	7.873667232	7.783999046	7.857523842	7.788227281	7.727644254
10589	7.029473451	7.078547512	7.145841419	7.243734093	6.856440811	6.805347525
1058	6.817862908	7.168097081	6.779983979	6.95114264	6.729597623	7.205995681
10590	7.790867048	7.56191204	7.506566494	7.469275573	7.510915847	7.531998559
10591	8.401561261	7.563312281	8.519968142	9.209586062	7.771781889	7.772088439
10592	6.82036452	7.06683945	7.269341463	7.014176048	7.516941581	7.454556588
10594	9.280520097	8.688573225	8.539908403	8.507480462	9.113737976	8.677078969
10595	8.61243101	8.242125126	7.845516166	7.640818938	8.053121867	8.212749349
10598	9.266073645	9.214958904	9.266319342	9.418393405	8.944405345	8.915905045
10599	6.810151681	6.760666516	6.763535986	6.792114521	6.829207136	6.838675372
1059	7.461510109	7.312481466	7.275981478	7.239989415	7.007050255	7.026105093
105	6.85364813	6.817943653	6.838479549	6.832811295	6.830156103	6.851921429
10600	8.159781836	8.670891004	8.904384837	8.873572143	8.844458456	8.397328238
10602	6.960938641	7.110118371	7.880838377	7.720367577	7.589980379	7.236307725
10603	9.120949174	8.497126865	7.836714602	7.691475489	8.12335694	8.024572949
10606	8.025939706	8.455085917	9.398136017	9.791905647	8.928413042	8.920801825
10607	8.245745265	7.858006736	7.433834786	7.49928979	7.41977666	7.433257671
10608	8.290103792	8.019767838	7.757409692	7.642880252	7.493867155	7.442306886
10609	7.770526604	7.662602763	7.098654541	7.52663807	7.00091556	6.888010425
1060	7.493312712	8.064168154	7.323880785	7.462399073	7.812126645	7.71894361
10610	8.651250145	9.16730616	8.825714056	9.466976566	8.552750595	9.35344622
10611	6.606886944	7.036125954	7.726712569	7.395317557	8.403891068	8.075710618
10612	7.06091064	7.009565712	6.911747922	6.985565315	6.976242991	6.915003678
10613	7.32455889	7.553504696	7.81209663	7.910317955	7.789735702	7.810007776
10614	7.787310164	8.393184345	7.865115941	8.430868883	8.162934143	8.071690992
10615	6.849430144	6.98766527	7.180677622	7.457996198	6.941550397	6.920647336
10616	8.492165262	8.090398442	7.953480895	7.99925114	7.752826092	7.753360245
10617	8.482728466	8.913215054	8.679967381	8.763095096	8.938836759	9.119596548
10618	9.109582622	9.914650898	8.46785808	9.044719764	8.187484704	8.165031534
10621	6.839358756	7.026938418	7.134332724	6.967996924	6.994937482	6.970787775
10622	6.799822197	6.383696097	7.063150321	7.065326893	7.267351762	6.960761186
10623	7.464004068	7.176364402	7.627622465	7.635479853	7.666689304	7.817658414
10625	7.656234383	8.10114996	8.589062343	8.674043921	8.514975171	7.914083948
10627	9.872416679	10.18009211	10.31176647	10.4050503	10.27081197	10.46861075
10628	10.21426678	8.887804184	9.944805387	8.328311656	9.749093916	8.890396078
10629	7.460781358	7.375837155	6.868152914	6.85210951	6.898113679	6.966209826
1062	7.095959824	7.273264277	7.067022532	7.21326786	7.148912789	7.478260612
10630	7.707976589	6.972524599	7.356864891	6.823426446	7.256783885	6.799463058
10631	9.067137738	11.15277986	11.10008047	9.700420356	9.785775482	7.569020444
10632	8.57661257	8.794956474	9.282874159	9.333725654	9.057014411	8.466133401
10633	8.341332759	7.320455753	8.08304031	7.100581431	8.544282525	7.216218911
10634	8.028436494	8.155361355	7.760988361	8.026893537	7.489198369	7.250905548
