Entrez.GeneID	8hTrt_8hCult1	8hTrt_8hCult2
11040	0.051402831	-0.046701385
11041	-0.32565835	-0.399637932
11043	-0.234648395	-0.081857086
11044	0.060052051	-0.05400672
11045	-0.10532861	0.005967409
11046	-0.276043728	-0.098238672
11047	-0.071140436	0.073175025
1104	-0.27980094	-0.326194539
11051	-0.013526613	-0.118497308
11052	-0.158107522	-0.147919374
11054	-0.038740478	-0.007264998
11055	-0.127387935	-0.19562948
11056	-0.034765713	-0.020676658
11057	-0.275910016	-0.467653839
11059	0.442892957	0.125061128
1105	-0.088085387	-0.048869682
11060	-0.133099164	-0.116273177
11061	0.106947493	0.08802904
11062	-0.182971856	0.077725353
11063	-0.010156435	-0.021361824
11064	-0.12529704	-0.014239527
11065	-0.201866484	-0.092510979
11066	0.014384675	0.015172696
11067	-0.281217809	-0.460300661
11068	-0.091862083	0.033791788
11069	-0.013935146	-0.064066278
1106	-0.074149917	0.014180066
11070	0.102096592	-0.117902512
11072	-0.459668712	-0.438489181
11073	-0.206291763	-0.021432408
11075	0.203476304	-0.110006216
11076	0.017252164	0.006524373
11077	-0.45250953	-0.099790909
11078	-0.456051139	-0.350093061
11079	0.143780141	-0.092172808
1107	0.149589977	0.013930433
11080	0.246652995	-0.51115388
11081	-0.040315581	0.043224383
11082	0.162654487	0.045382432
11083	-0.022408207	0.012466533
11085	0.116363051	-0.030210987
11086	-0.193310873	0.175376443
1108	-0.126980238	0.101263193
11091	0.190721245	0.020259911
11092	-0.241434127	-0.021645234
11093	-0.075243273	-0.033750128
11094	-0.063149885	0.120347717
11095	-0.212492888	0.123897468
11096	0.21275647	-0.275544217
11097	0.320771783	-0.164643185
11098	-0.142716112	-0.145533041
11099	-0.100205257	-0.181379664
1109	-0.045898942	-0.021313955
11100	-0.001155289	0.025606063
11101	-0.154506268	-0.127484478
11102	0.066395053	-0.100637473
11103	-0.049726472	-0.102657813
11104	-0.153395854	-0.055587781
11105	0.316866348	-0.187026475
11107	-0.078255921	-0.209591814
11108	0.106680255	-0.014985854
11112	-0.198311175	-0.121035348
11113	-0.527781613	-0.013951725
11116	-0.099579613	-0.084375743
11117	0.063730255	-0.052735374
11118	-0.232980921	-0.24616929
11119	-0.377027447	-0.332966495
1111	0.023509324	0.000293836
11120	0.401591735	0.302405184
11122	-0.637225688	-0.266177871
11123	0.169023834	0.022381173
11124	-0.230322225	-0.034789196
11126	-0.046216684	-0.066954104
11127	0.079881934	0.035524692
11128	0.182311387	0.166451219
11129	0.040099718	-0.022674559
1112	0.197409936	0.288812444
11130	-0.040027416	0.328791673
11131	0.137298377	0.240279806
11132	0.215881975	0.108896459
11133	0.082386258	-0.152892071
11135	0.784511819	0.716721499
11136	-0.31312687	0.018696078
11137	0.053835326	0.1135131
11138	-0.245827657	0.193250181
1113	-0.144843551	-0.101170876
11140	0.00752656	0.012538617
11141	-0.023168304	-0.053731622
11142	-0.648388002	-0.164177154
11143	-0.009097604	-0.089786111
11144	-0.289380292	0.040985103
11145	-0.565979791	-0.402815984
11146	-0.218265121	0.032379286
11147	-0.332148355	-0.174722247
11148	0.084638684	-0.036889821
11149	0.138281178	0.129878661
1114	-0.058634432	-0.285581967
11151	-0.166158126	0.01097581
11152	-0.233659682	-0.041226595
11153	-0.062582463	-0.512603585
11154	0.034208516	-0.040219421
11155	-0.063697353	0.039750862
11156	0.078895034	0.034943992
11157	-0.129273706	-0.153941979
11160	-0.289677734	0.035818598
11161	-0.018644829	-0.133311968
11162	-0.057409698	-0.041208156
11163	0.045474307	-0.049326919
11164	0.104489495	-0.1272114
11165	-0.533408201	-0.284390953
11166	-0.006093188	0.083582002
11167	-0.02458348	0.030087664
11168	-0.132895702	0.039586506
11169	-0.073162703	-0.007434959
1116	0.041494165	-0.293878474
11170	0.114063064	0.038269427
11171	0.043997542	0.050449211
11172	0.213275912	0.037736923
11173	-0.196425656	0.061475207
11174	0.390156842	-0.185393204
11176	-0.061075308	0.032228758
11177	-0.249711997	0.139372197
11178	0.363707979	0.179883526
11179	-0.102671738	0.065460341
1117	0.279722479	0.106231364
11180	0.033040651	-0.218421394
11181	-0.347761017	-0.085019484
11182	0.134083092	-0.061761751
11183	0.143743123	0.195283751
11184	-0.194573515	0.233406478
11185	0.004106679	-0.040675159
11186	0.178397297	-0.183402528
11187	-0.111932338	-0.086163656
11188	-0.261273104	-0.103560273
11189	0.082643145	0.045892842
1118	-0.343211695	-0.063961236
11190	-0.003817993	-0.212589595
11193	0.01137621	-0.102789191
11194	-0.073829304	-0.114025933
11196	-0.054828867	-0.129292067
11197	0.0944972	0.122188639
11198	-0.188681179	-0.266687035
11199	0.395251241	0.485831371
1119	0.133753797	0.108499907
11200	0.222528217	-0.37112668
11201	-0.207121835	-0.155835079
11202	0.121404023	0.142261532
1120	-0.063000497	0.071274613
11211	-0.044670093	0.009664858
11212	-0.775384512	-0.556173556
11213	-0.055754728	-0.10942918
11214	-0.069607467	-0.199409117
11215	0.048323198	0.044104618
11216	-0.079651392	0.092378587
11218	-0.341204128	-0.214703467
11219	0.199748362	0.018810192
1121	-0.318709799	-0.158645528
11221	0.288991011	-0.23597122
11222	0.056121219	0.150054525
11226	0.338211832	0.354106187
11227	-0.138509552	-0.071662858
11228	0.256396869	0.425459036
1122	-0.158254475	-0.157857608
11230	-0.090534623	-0.019425295
11231	-0.021795987	0.024788826
11232	-0.290010203	-0.215523858
11234	0.122497007	0.108313746
11235	0.161199589	0.053441968
11236	-0.573621649	-0.264616481
11237	0.002483638	-0.226402827
11238	-0.322517764	-0.174357806
112398	0.026520321	0.010405618
112399	0.084443776	-0.006047929
1123	-0.496618999	-0.36637078
112401	-0.120713644	0.140891048
11240	-0.165111948	0.067454074
11243	0.024212194	-0.131703394
11244	0.084061199	0.114539887
11245	0.130058151	-0.026216406
112464	-0.221410195	0.004494088
112476	0.273335952	0.164770177
112479	0.040231099	0.002471519
11247	0.138353253	0.322869136
112483	-0.367870305	-0.104567618
112487	0.125694819	-0.04397513
11248	0.675864071	0.604060795
11249	-0.04887656	0.171462794
1124	-0.132315917	0.025005224
11250	0.019466011	0.040300833
11251	0.221150334	0.048949063
11252	0.881483251	0.427905068
11253	-0.000637937	-0.045244763
11254	0.025404204	0.080634869
11255	-0.047548872	0.124974117
112574	-0.150907899	-0.241694573
11257	0.005723631	0.10428426
11258	-0.059881646	0.017124293
11259	0.454337091	-0.268571433
112609	0.137181671	-0.117549133
11260	0.123367202	0.036528271
112611	-0.354444053	-0.065988588
112616	-0.027864544	-0.130824595
11261	-0.168164502	0.156878506
11262	0.174104134	0.009193463
11264	-0.032498322	0.128058973
11266	0.09128963	-0.048663585
11267	-0.088625776	0.112327824
112703	0.037109826	0.03194036
112724	0.07111707	-0.00845268
11272	-0.175213494	0.036261249
11273	-0.048231185	0.032003843
112744	0.182224218	-0.245356656
112752	0.209338395	-0.01566809
11275	0.23649363	0.092209791
11276	0.061691602	0.086809726
112770	-0.3773365	-0.025665441
11277	-0.009808491	0.017702137
11278	-0.184131459	-0.042369723
11279	-0.228803709	0.122903019
112802	0.27589864	-0.07153892
11280	0.069041751	0.017681588
112812	0.021242347	0.010452723
112817	-0.298398373	0.155716431
11281	0.276532306	-0.021955965
11282	0.069689466	-0.057608287
11283	-0.03613384	0.106714831
112840	0.059906615	-0.174966585
112849	0.042376814	-0.056251777
11284	-0.291299837	0.033915965
112858	0.066532276	-0.013161872
11285	0.054939636	-0.027734501
112869	-0.347468758	-0.211027404
112885	-0.058944693	0.134304955
1128	-0.023652088	0.016280809
112936	-0.018558745	0.260958028
112937	0.006167849	0.200811388
112939	0.091245079	0.021406606
112942	-0.00368177	0.16750001
112950	0.123034453	-0.066946958
112970	-0.135581882	-0.170908376
1129	0.037320943	-0.047346749
112	0.044803479	0.047924315
113000	-0.026996773	0.004714193
113026	-0.286713232	0.107297504
113091	0.205498345	0.005115567
11309	0.04574854	0.085228316
1130	-0.047106986	-0.189845578
113115	-0.13296586	-0.074755454
11311	0.156658308	0.073912432
113130	-0.324209785	0.278916091
11313	-0.165326256	-0.175983013
113146	-0.90265996	-0.876169098
11314	0.019650168	0.045743813
11315	-0.003207902	0.0303613
11316	0.025783004	-0.153662413
113174	0.032064475	0.029962732
113177	0.142558943	0.222487828
113178	0.047466933	-0.236984278
113179	-0.185777575	0.009627648
11317	0.188390248	0.076288775
113189	-0.18974241	0.148905396
11318	0.121759829	-0.113689595
11319	0.212109999	-0.019599684
1131	-0.152389026	-0.042192474
113201	0.081777498	-0.031122613
11320	-0.090725359	-0.013898707
11321	0.029414004	-0.007914725
113220	0.323665441	0.241931766
11322	-0.041600245	0.308577113
113230	0.143575322	0.387733442
113235	-0.084546481	-0.019500023
113246	-0.05610735	-0.040283229
113251	0.115423323	-0.178008648
11325	0.006003188	-0.032730039
113263	0.353970169	0.413033018
11326	-0.3854172	0.139779243
113278	0.054630267	0.07199077
11329	0.215973972	0.118930367
1132	-0.100165259	0.08610901
11330	0.165631504	0.143973319
11331	-0.052057953	0.099423641
11332	-0.080811919	-0.0809628
11333	0.004198343	0.067572527
11334	-0.217154257	-0.150139287
11335	-0.099425006	-0.035897416
11336	-0.195438773	-0.263165788
11337	-0.017967227	0.107420296
113386	0.114694038	-0.163469018
11338	0.005261968	0.037978667
11339	-0.243395649	0.00877885
1133	-0.085489453	0.148747782
113402	0.151997521	-0.013584681
11340	0.311389243	-0.015366578
113419	-0.142428183	-0.005247887
11341	0.015002012	-0.105736917
11342	-0.113559419	-0.186915691
11343	0.009336096	-0.258796568
113444	0.070127603	-0.02789124
11344	-0.188880824	-0.21934709
113451	-0.225098806	-0.212531643
113452	0.032504208	0.158142124
11345	0.138270001	-0.03302366
1134	0.032021998	-0.033464636
113510	-0.203885965	0.026717689
113540	-0.414990243	-0.051258681
1135	0.228998107	0.265911349
113612	0.162993467	0.252128329
113622	0.04192758	-0.049476707
113655	-0.342800278	-0.172287095
113675	-0.007866865	0.010354177
113691	0.388746968	0.947384068
1136	-0.028979064	0.082232407
113730	0.212898133	0.01258958
113746	-0.153871515	0.114639908
113763	0.099049094	0.13219481
113791	-0.224461972	0.257644854
1137	0.160991693	0.08682014
113802	-0.300511413	0.191819182
113828	0.140578461	0.013812677
113829	-0.068347005	-0.132727134
113835	-0.196615197	-0.046187685
113878	-0.124737776	-0.115765896
1138	-0.032628336	0.212704945
113	0.510910531	0.312268151
114026	-0.176557375	-0.06889017
114034	0.186890724	0.129445334
114038	-0.154610042	0.051861117
114041	-0.071826719	0.105871893
114043	0.181018692	0.112720066
114049	0.057212458	-0.02114362
114088	-0.02570185	0.065071445
1140	-0.081762646	-0.152530432
114131	-0.095229479	0.02639992
114132	-0.001790864	-0.000403044
114134	0.204552741	0.115813961
1141	-0.077524443	0.037117476
114294	0.101710687	0.649820353
114299	0.311194059	0.16000424
1142	-0.056567623	0.182141679
114327	-0.168679615	-0.302129626
1143	0.053097838	0.037522123
1144	0.404366748	0.085672092
114548	-0.225248652	-0.153215644
114569	-0.111817215	0.098740542
114571	-0.103268574	0.290950343
1145	-0.051144943	0.059761005
114609	-0.305704049	-0.039151759
114614	0.256098138	0.39513585
114625	-0.486575289	-0.316255721
114659	-0.206534394	-0.022236807
1146	0.378009012	-0.010828854
114757	-0.169505962	0.129080333
114769	-0.494405757	-0.153814936
114770	-0.045304444	0.030441615
114771	0.094358055	0.137259846
114780	-0.150059938	0.109345892
114781	0.24327698	-0.028592645
114783	-0.360100494	0.116100008
114784	-0.039606037	0.09440528
114785	-0.190507224	-0.178218689
114786	0.10281525	0.171338415
114787	-0.249641067	0.065859424
114788	-0.002558596	-0.166388589
114789	0.297868635	0.001770384
114790	0.086397639	-0.009186666
114791	-0.005719135	0.069598651
114792	-0.009857298	-0.134199697
114793	0.134235249	-0.165478294
114794	-0.066175377	0.169274351
114798	-0.167962707	-0.082512148
114799	-0.463682918	-0.335626843
1147	0.310627934	0.114887727
114800	0.489801254	0.381433534
114801	0.281374488	0.237030011
114805	-0.075545326	-0.017078885
114815	-0.171231904	0.056163922
114817	0.287787186	0.1043327
114818	-0.008486916	-0.003118339
114819	-0.055587165	0.185140934
114821	0.02097416	-0.21444718
114822	-0.072029942	0.279567469
114823	0.01446541	0.054908711
114825	-0.069758302	-0.230923194
114826	-0.139655464	0.041244233
114827	-0.086990285	0.024518486
114836	-0.444343096	0.021653259
114876	-0.430209636	0.067106707
114879	0.253276798	0.179064345
114880	-0.187941739	0.011562403
114881	0.118728292	0.052110366
114882	0.293466594	-0.022231213
114883	0.091790139	0.088673638
114884	-0.170702978	-0.048269776
114885	0.191431392	-0.080954758
114897	0.430807576	0.615405484
114898	0.061547106	-0.409023944
114899	-0.008112632	0.018860662
114900	0.008248362	-0.010946582
114902	0.460901665	0.213877496
114904	0.017904238	-0.048079541
114905	0.053662329	0.177236017
114907	-2.196016303	-1.014966773
114908	-0.101020561	-0.046855217
114915	-0.086277785	-0.078365512
114926	-0.238298645	-0.052202592
114928	-0.23005343	-0.203006282
114932	0.043508318	-0.06130109
114960	-0.111388324	0.081366869
114984	-0.007333537	-0.057049049
114987	0.120802524	0.218027031
114990	0.244944913	0.667962782
114991	0.033095239	-0.013936212
1149	-0.226410205	-0.094563454
114	0.408776971	0.066149514
115004	-0.108266033	-0.149817468
115019	-0.052990261	0.040624115
115024	-0.007343345	-0.104812052
115098	-0.038801654	-0.072629759
115106	-0.020053783	0.110772233
115111	-0.094287404	0.070991251
115123	0.226721881	-0.527551246
115196	-0.111033385	0.084533768
115201	0.316891066	0.159001325
115207	0.013346288	-0.22365046
115209	-0.22872357	-0.261417044
115265	-0.362961809	-0.063144208
115273	0.021806139	-0.058244129
115286	-0.067733196	-0.053549859
115290	0.32567493	0.16634856
115294	-0.02024051	0.058700949
1152	0.652985838	0.760857482
115330	-0.199982622	0.055832126
115350	-0.26561514	-0.058763258
115352	0.011162742	0.096783973
115353	-0.211289946	-0.257045324
115361	0.105687047	0.087235606
115362	0.244749061	-0.108979201
115399	-0.014049562	0.032498027
1153	0.004372865	0.176873991
115416	-0.105026303	0.011679373
115426	-0.378320916	-0.142221378
1154	0.269466497	-0.03961244
115509	-0.255357783	0.065985185
115548	-0.110701959	-0.179692355
115557	-0.027356395	0.086097521
115560	-0.303062532	0.08221801
115572	-0.415141635	-0.094211769
115584	-0.270170249	-0.082640731
1155	0.026302534	0.027562453
115648	-0.167428724	0.341906239
115650	-0.128909463	0.037201538
115669	-0.11839054	-0.130001087
115677	-0.060201666	0.204152109
115701	-0.26881442	0.075751951
115703	0.164673495	0.026901248
115704	0.147594555	-0.041186298
115708	0.028988065	-0.181710444
115727	-0.31239699	-0.065948728
115749	0.529599006	0.324387665
115752	-0.661827608	-0.085315232
115761	-0.079591008	-0.052155797
115795	-0.006401467	0.15921286
115811	0.042278483	-0.028348734
115817	-0.328936117	0.011570246
115825	0.04912317	-0.054464964
115827	-0.36313479	-0.045896036
115861	-0.009894398	0.059177267
1158	0.046118852	-0.065953451
115908	0.102765291	0.153733702
115939	-0.006741015	0.055839764
115948	0.152417215	-0.022522606
115950	-0.413019293	-0.167677448
115992	-0.547279706	0.074009306
115	-0.286567303	-0.054147203
116028	-0.397276515	-0.081881522
116039	-0.080889871	0.16422293
116064	-0.072148579	0.079371739
116068	-0.055100691	-0.230043616
116071	0.049357801	-0.101578094
116085	-0.01735067	-0.063535328
116092	-0.113600454	-0.110720418
116093	-0.142567683	-0.044253649
1160	-0.078093067	0.031062982
116113	-0.119670405	0.039071666
116115	0.394524219	-0.034530138
116123	0.025092646	0.041889624
116135	0.025404204	-0.024040193
116138	-0.031684729	-0.261515911
116143	-0.269309158	-0.014586094
116151	-0.109505766	0.032406839
116154	0.033628109	-0.020222
116159	0.138596405	-0.029536348
116173	0.080882634	-0.024639381
116179	0.485158419	-0.076144216
1161	-0.067522264	-0.051837107
116224	0.075409122	0.056589311
116225	-0.332882335	-0.152757574
116228	-0.010960571	-0.034774102
116236	-0.794907535	-0.412516123
116238	-0.082701446	-0.194876321
116254	-0.111043981	0.06140344
116255	-0.092246067	0.08373382
116285	0.124347234	-0.201738076
116328	0.193032815	-0.081730143
116337	-0.049175291	-0.132954713
116362	0.020772718	0.052537473
116369	0.025487718	0.203191159
116372	0.213771362	0.138635328
116379	0.03874333	0.030012353
116412	0.271252413	0.067243145
116441	0.124451061	0.260936956
116442	0.396076782	-0.037196736
116443	0.087536526	0.078374785
116444	0.260174564	0.241329406
116447	-0.35759378	-0.205155736
116448	-0.239732435	-0.165231641
116449	-0.146380708	0.046967569
116461	0.075541729	0.013234096
116496	-0.154685919	-0.269680819
1164	-0.20543986	0.098237951
116512	-0.089003854	-0.044110364
116519	0.002522844	-0.035496847
116540	-0.146275905	0.016461825
116541	-0.057771026	-0.001622088
116832	-0.159691057	0.072010793
116835	-0.017252067	0.134171828
116840	0.355548473	0.203774944
116841	0.141848811	-0.026446134
116842	-0.008772086	0.161544801
116843	-0.330304413	-0.252313841
116844	-0.099883435	0.005583291
116931	-0.320208052	0.053559206
116966	-0.003921045	-0.10219051
116969	-0.175035679	0.035374347
116984	-0.195809346	-0.073900811
116985	0.173853014	-0.103722173
116986	0.22859722	0.076882261
116987	-0.401483592	-0.147207967
116988	0.36426474	0.224624049
116	-0.195819654	-0.007396183
117143	0.050454833	-0.337527864
117144	-0.042737625	-0.073806923
117145	-0.070872007	-0.0920727
117153	-0.1213295	0.00132479
117154	0.042234285	0.069290912
117155	0.285585054	-0.177347967
117156	0.073079391	-0.089900436
117157	0.009310493	0.023211181
117159	-0.387263384	0.078217044
117166	0.044127251	0.169530347
117177	-0.39143675	-0.57806383
117178	1.192275752	0.420169325
117194	-0.270450902	0.088124146
117195	-0.043035811	-0.151100908
117196	0.024303654	-0.054615259
117245	0.171124979	-0.034489083
117246	-0.051056216	-0.024967796
117247	0.074966175	0.010801722
117248	-0.531970284	-0.721804098
117283	-0.027842109	-0.129355919
117285	-0.112749052	0.077442005
117286	0.027793135	0.156642188
117289	-0.054255168	0.006283716
1173	0.130438786	0.088492482
1174	-0.217879792	-0.032564615
117531	-0.11044193	0.015177
117532	-0.17090626	0.172636721
117579	0.003708306	0.0046629
117583	0.056572484	-0.048263207
117584	-0.367734058	-0.151806861
1175	-0.077159749	-0.042331754
117854	-0.260623532	-0.162578327
1178	-0.152787229	-0.106540174
1179	-0.100122395	0.139822828
117	-0.071540848	0.030090419
1180	0.139385893	0.210173367
1181	0.29492562	-0.023568551
1182	-0.113198513	0.018656754
1183	0.181912572	0.290000309
118421	0.020856434	0.12671864
118424	-0.08392921	-0.023608651
118425	0.040677881	0.11530984
118426	-0.0629143	-0.226117882
118427	-0.0856088	0.098536222
118429	-0.219305128	-0.141785953
