Genes	HN_1	DCIS_1	HN_2	DCIS_2	HN_3	DCIS_3	HN_4	DCIS_4	HN_5	DCIS_5	HN_6	DCIS_6
10164	7.49037499	7.434626377	7.491501205	7.523235751	7.501668047	7.548659097	7.500414242	7.442277841	7.507746047	7.491463861	7.530217014	7.488755093
10165	7.38191173	7.637324615	7.791600057	7.982444674	8.223163933	8.270445017	7.490101461	7.689683365	8.389971715	8.440549333	8.362961963	8.102146528
10168	7.121273186	6.97573324	6.980984693	6.950598931	7.115447631	7.022913794	7.175455923	7.102143671	6.984477513	6.995871689	6.927604302	6.927825756
10169	8.512680326	9.22542711	7.221677928	7.702722261	7.586695127	7.570217183	8.61990132	9.841409558	7.353406392	7.681310448	7.172029057	7.372446273
1016	7.233946383	7.245177359	7.153328288	7.125184608	7.185556947	7.171008922	7.267909719	7.308810123	7.114142395	7.151890288	7.228119534	7.303404347
10170	7.854246409	7.553449758	7.437832891	7.4075594	7.544346584	8.763918019	7.707623001	7.720582421	7.554114957	7.583901848	7.534738006	7.383126007
10171	7.687687252	7.906539732	7.807391813	7.834997638	8.253847395	7.851525117	7.261290772	7.147698862	8.248673984	8.24797227	8.268483385	8.389560269
10174	7.823300581	7.42652442	7.628531189	7.393173494	7.42975242	7.457573295	8.01925975	7.977782984	7.32586584	7.140258135	7.356067822	7.430793486
10175	7.731855027	9.227830801	8.716689038	9.623083351	8.522095712	8.263002282	6.931915474	7.29911253	9.454786348	9.909274247	9.402833238	9.119017149
10179	7.655577089	8.483249425	8.209608517	8.273023801	8.228814479	7.938217676	7.709045092	7.446321	8.533618782	8.642013463	8.240591702	8.447649315
1017	7.318942344	7.206961974	7.752866778	7.677204772	7.596164211	7.613985754	7.381601921	7.374189424	7.557446748	7.530251076	7.616907288	7.656054627
10180	8.754881833	8.491064188	8.337913014	8.815821574	7.654758683	7.633417568	9.121017646	8.346540355	7.522269985	7.408625797	7.40561066	7.329639826
10181	9.387438529	9.383813317	9.69974352	9.095646128	10.48016675	10.10447637	9.618944452	8.282760403	10.57798332	10.18933718	10.46883447	10.35627897
10184	8.103675971	8.020490825	9.686156437	8.627380314	9.388060375	9.570104131	7.963831101	7.959018674	9.707463478	9.51365687	9.344942472	9.399217379
10186	8.469717314	8.716627891	9.128482479	7.413653376	8.916388206	7.498116495	7.567315395	7.277782427	9.072725485	7.911277251	8.864246568	8.350648587
10188	8.369779039	8.318145952	7.15311856	7.5228947	7.291839472	7.276203607	8.680076997	8.412422809	7.160739334	6.877593807	7.040478597	7.098960781
1018	6.844331781	6.543864788	7.625195045	7.545086721	7.443708478	7.531048156	6.925319794	6.82250016	7.561666972	7.441574513	7.36309694	7.55111989
10190	7.954041272	9.219503008	9.414354533	9.571764545	9.007402774	8.982532158	7.534960634	8.15456553	9.437658269	10.14115848	9.406385016	9.503364958
10193	7.749670773	7.731982353	7.45043355	7.742520087	7.526041103	7.665780172	7.883117562	7.883401383	7.58288137	7.707677864	7.690457862	7.693465979
10195	8.05423743	7.970666954	8.561137114	8.827517667	8.074673392	8.123952585	7.958838768	8.778424053	8.086153778	7.976382924	7.75951418	8.099308892
10196	7.085385542	7.191583623	7.589297474	7.875171087	7.61129069	7.351201755	6.660771459	6.775117518	7.500608314	7.614107375	7.364992192	7.274842062
10197	7.4174701	7.438056472	8.160738738	8.420151639	7.846721478	7.780865975	7.432627596	7.350886465	8.176220331	8.324723077	8.155187411	8.346048662
10198	6.688893892	7.216799797	6.869274593	7.252324457	6.890041537	7.030619265	6.605123421	6.807610751	7.066794014	7.378888135	7.279802577	7.218878659
10199	8.925048248	8.671439139	8.199310765	8.105205774	8.177527508	8.291095096	8.560802407	8.998078319	8.121648489	8.231300824	8.538621098	8.552598164
1019	8.31848424	8.222774236	8.837061432	8.752357436	8.419219428	8.94953151	7.910428164	8.830696596	8.693900225	8.622760779	9.088575789	8.953973327
101	7.825893587	8.193677951	6.368053484	6.957452705	6.800670416	8.276259261	8.635009852	9.343847928	6.252421976	6.932207467	6.367099306	6.368454405
10200	9.344837871	8.459047649	9.410760401	8.914611034	9.700398349	9.402827753	9.076141348	9.739475315	9.176178661	8.434459368	8.987439235	9.073542777
10201	7.724757855	7.572090774	6.888815004	7.00939147	7.114499573	6.970411581	7.996231638	8.097613046	7.039470932	7.102520643	7.188071726	7.333741224
10202	8.953531297	7.111822827	6.596805748	9.101684698	6.660965372	11.26001564	8.83775364	7.92148113	8.106681556	10.9938467	9.588719411	9.15682033
10203	7.075539829	6.814405334	6.67376517	6.538506573	7.097769165	7.217104041	7.04703116	7.158821548	7.118127099	7.306202441	7.432247298	7.496394558
10205	7.398987481	7.424047312	7.208728693	7.291718708	7.284245311	7.726361712	7.027002131	7.359967052	7.585224747	7.544455395	7.37043317	7.42979513
10206	7.864238896	8.420858089	8.329105613	8.465761372	8.735766482	8.552478523	7.727506904	7.656021421	8.649809617	8.743690109	8.830063292	8.771911018
10207	6.406678724	6.408615671	6.612226194	6.606178871	6.620401214	6.590572424	6.41454282	6.438633643	6.829144437	6.888391629	6.748166636	6.890271572
10208	7.511894757	7.718863603	8.118704707	8.145973035	8.158608452	7.77278781	7.411651794	7.259084333	8.435939911	8.349717028	8.176749734	8.295648895
10209	9.978118916	9.891052808	10.76951313	10.78948334	10.08219041	10.22303559	9.873667181	8.662999292	10.32865822	10.31809174	10.49009663	10.54634643
1020	7.683796016	7.884840583	7.719908483	7.976415101	7.315064567	7.393309362	7.674640289	8.194178221	7.365887194	7.420027966	7.29526294	7.556071539
10210	6.886851066	7.505159903	7.406114979	7.654056385	8.105882165	7.486487998	6.446268199	6.18304995	7.797436187	7.844745853	7.807522678	7.794411639
10211	9.743193064	9.818285046	7.870207823	8.46393269	7.529277338	7.625385927	9.888364304	9.970027006	8.031471047	8.288059757	7.850616416	8.421144774
10212	8.018624697	7.874575229	7.858304553	8.610201362	7.199352627	7.740881953	8.194443352	8.670474866	7.241243603	7.125183955	6.925869176	7.039084323
10213	7.257038604	8.085868933	8.407058173	9.172375311	7.888009075	8.168552374	7.31381777	7.373384087	8.728421156	9.484769624	8.391723205	8.882763606
10214	7.736784603	7.53356343	7.357084984	7.386522466	7.286306575	7.381189199	7.950496792	7.892105398	7.175187345	7.210908079	7.295733413	7.332184941
10215	6.895481536	6.836563415	6.759843982	6.68626182	6.763610727	6.756976669	7.04321792	6.997321542	6.686792031	6.660424663	6.74778936	6.723721375
10216	6.525764391	6.456971266	6.530554207	6.645085714	6.550455685	6.553969709	6.508479278	6.605655395	6.549064863	6.579157582	6.584177105	6.607652
10217	7.984535175	8.337164935	8.995803436	8.419884192	8.989330414	8.37243376	8.081528292	7.918017754	9.013255675	8.69155944	9.254567319	9.186765467
10218	6.715382383	6.595592018	7.180298582	6.595817829	6.884687816	6.751678338	6.883887039	6.693177715	7.229033034	6.537398503	7.194543098	6.883353019
10219	7.201899461	7.135578373	7.6179509	7.488087447	7.349804726	7.350067	7.193030547	7.197626247	7.390878974	7.378432232	7.442963094	7.503925505
1021	7.320193799	7.158729669	7.161546612	7.085631044	7.143277772	7.146549136	7.342433227	7.397826567	7.009181511	7.075554425	7.096005615	7.116025519
10220	6.977813671	6.976252232	6.977599354	6.980505988	6.974827589	6.974641207	6.981745203	6.977809409	6.974581157	6.976370583	6.974550426	6.971458016
10221	9.372289101	9.957181141	10.11208657	11.12893243	9.821765415	10.44872943	8.867322763	8.562402334	9.587833474	9.857634668	9.62533848	10.15400154
10223	7.669421852	7.605706378	7.629034715	7.626550764	7.635871656	7.621717336	7.677913071	7.689336551	7.563472556	7.579874872	7.607869972	7.60279574
10225	6.996182077	6.855322542	6.883610219	6.808098463	6.944422021	7.138484289	6.896138766	6.948273058	6.853238284	6.874349042	6.867702862	6.764461983
10226	8.929411678	8.931780955	8.907134483	9.119000312	8.299839067	8.476762437	8.968818212	9.227414907	8.153400712	7.901337494	8.275999395	8.226741358
10227	8.402830482	8.225826604	7.474562645	7.779382849	7.637736458	7.72111601	8.698149368	8.350850559	7.546975999	7.401782425	7.539989232	7.503034846
10228	6.991094166	7.588747426	7.625252916	8.022385131	7.59378549	7.867251243	6.895139816	7.329586137	7.844087403	8.220178391	7.802348014	7.972450164
10229	7.857437157	8.227127071	7.252398056	7.160041365	7.27078088	7.094081616	7.897614471	7.843705259	7.158859277	7.245369776	7.154130446	7.124898018
1022	7.425009094	8.183672186	8.55870088	8.951798358	8.560595524	8.960748076	7.235411717	7.183599039	8.89719486	9.476710266	9.095836832	9.00034101
10230	6.945101163	6.640766864	7.319814979	7.346002769	7.810954927	7.644641902	7.46865014	6.926280793	8.3171548	8.46717094	8.036003651	8.044390872
10231	7.146764583	7.899376758	7.781362773	7.05646531	7.133331413	7.005106002	7.020766112	7.025627093	7.67264442	7.256244197	7.923853253	8.000888916
10232	6.520632893	6.521107598	6.520317287	6.521160824	6.520661029	6.521002297	6.521502011	6.520033435	6.52047424	6.519901799	6.520292973	6.520788707
10233	7.268765582	7.232813362	7.091664535	7.088824504	7.045784431	7.078108571	7.484299797	7.441577111	7.045834086	7.078887094	7.072975381	7.19109515
10234	7.594263018	7.539539781	7.425009656	7.142742177	7.495081293	7.126807642	7.143103636	7.025370648	7.539640184	7.369795699	7.246694886	7.083441965
10235	7.998932256	7.504517686	6.9901771	7.025660031	7.030561401	6.823260087	7.951106641	7.306369563	6.826929968	6.696535005	6.809823379	6.722077668
10236	8.382152485	8.880420812	10.47906326	10.54258825	8.783446315	8.355172876	8.336198563	7.808611648	9.002793322	8.984579731	8.86497282	8.94049198
10237	8.353753766	8.881154233	9.155198639	9.455144978	8.799443664	8.919584777	7.880864938	8.326617865	8.727895355	8.932426877	8.689422504	8.82425391
10238	8.253707064	7.936566802	6.88227528	6.949414737	7.378562932	7.847047804	8.64940593	8.546779004	7.060798869	6.971535314	7.24820056	7.288064185
10239	8.318956922	8.236889852	7.752456902	7.764329255	7.835044245	8.236187022	7.769366654	8.625322319	7.900896706	8.342881421	7.703216883	7.943412701
10240	7.866501987	7.378836583	7.544223317	7.552422062	7.626112472	7.370584547	7.828401246	7.632210636	7.480569791	7.470037767	7.437109908	7.413688497
10241	8.71233527	9.453816625	9.355666114	9.201018015	9.665025869	9.501205889	8.613533684	8.920952156	9.620355652	9.651487538	9.841358033	10.0879038
10242	7.812613242	7.507266537	7.474563493	7.380732995	7.800701391	8.030379864	8.050523616	8.142462606	7.798510585	7.643967126	8.041677644	8.179342329
10243	6.807883349	6.816956995	6.966613475	7.038618191	6.879542751	6.910019372	6.837969112	6.806710436	6.925904055	6.980291369	6.966051149	6.900195154
10244	8.014433243	8.201874215	7.736734694	8.048162514	8.20284092	7.609709233	7.475017459	8.051091823	8.298867142	8.391678334	8.285953941	8.309367192
10245	8.672767826	8.600053769	8.190056728	8.26983917	8.054219654	8.150116237	8.672771983	9.36344263	8.056542925	8.103008483	8.012688854	8.1499767
10246	6.953136675	6.947813989	6.946735264	6.947326837	6.947603998	6.949660167	6.952019936	6.955846561	6.947065585	6.947518905	6.952446143	6.956188491
10247	7.130761967	7.501878501	7.252628298	7.627675927	7.131189345	7.080919184	7.034401112	7.036790755	7.293214626	7.466080847	7.377589358	7.391874389
10248	8.803619805	8.862526946	8.010735264	8.570331841	8.171071927	8.151346309	8.956554434	9.389345471	8.022318216	7.884164822	7.748372507	7.881824811
10249	7.265343993	7.021895607	7.061001651	6.91192842	7.207645447	7.26492552	7.426128715	7.492364298	7.265811555	7.30685012	7.496196353	7.498160409
10250	8.078562918	7.988668762	8.904427409	8.905408751	8.578566892	8.598028451	8.151004659	7.75045512	8.692363885	8.959894427	8.561060244	8.823173768
10252	8.272541821	8.1718127	8.982381943	7.285821802	9.637282219	8.244517786	8.142324752	7.533597116	9.158078817	8.198860339	9.186702319	9.126064145
10253	7.341482782	7.094608295	8.025933205	7.054753403	7.896480684	7.084685194	7.161404282	6.684918575	7.929877164	7.344938629	8.136369755	7.617793448
10254	7.069723507	7.534130627	7.016417957	7.171171463	7.434482526	7.096300426	6.833089664	6.908635581	7.263586623	7.398866321	7.203194915	7.400354575
10255	6.987350091	6.935327387	6.989241964	6.955433092	6.908260828	6.872144716	7.04173781	7.106226732	6.874879567	6.871810162	6.912684381	6.88665063
10256	8.622648892	7.457779591	7.7772102	7.924534706	8.006020006	8.017143689	9.078593095	8.800328935	7.561606847	7.270252972	7.497228227	7.502610926
10257	6.774631121	8.374641319	6.907343885	7.864904191	6.87090818	6.798786831	6.548616866	7.14459058	7.172819901	6.945409421	6.622966455	6.831070076
1025	7.307983365	7.461636679	6.771208093	6.894527394	6.78180595	6.839377567	7.756255031	7.408528563	6.80601515	6.810647192	6.741084744	6.677061537
10261	6.92248489	6.682144484	6.749005964	6.898358036	6.690574817	8.244521642	6.822029248	6.491240303	6.805953513	7.033145042	6.497188496	6.398546347
10262	7.09699679	7.108080828	7.938580703	7.909416616	7.589606691	7.597656036	7.147601634	7.312069341	7.740384541	7.687457489	7.625212853	7.664599769
10263	7.022915165	7.196513246	6.957068452	7.086676151	6.740040462	6.886478806	7.024945937	6.924807344	6.647585003	6.842868304	6.591881634	6.820326775
10265	8.059334007	7.988747645	8.395999978	8.331160209	7.916673271	7.769332493	8.276044559	8.094777494	8.156589054	8.071854083	7.934418987	7.994994062
10266	7.199360613	7.070439771	7.053849245	7.048930963	7.058468966	7.091318115	7.299413377	7.263031394	7.051884291	7.041149369	7.012887631	7.006165179
10267	7.123184242	9.202324289	7.053539403	7.665413108	7.165353376	8.262405614	7.437846348	7.789145921	7.093305499	7.09295268	7.142257244	7.166199161
10268	7.658483135	8.520656581	7.626483892	7.176346897	7.195609237	7.484968462	8.221251069	8.048326926	7.155131818	7.363021959	7.127222992	6.942763783
10269	8.305095003	9.285991227	10.00217676	10.32904206	9.888140508	9.975721999	8.337236736	8.639969385	10.46824915	11.04799299	10.56200336	10.68315994
1026	8.656766724	8.436323839	8.026026154	9.992485204	7.914942778	8.145343899	9.278543381	9.333071659	8.260222806	8.577222109	7.62923941	8.161600683
10270	7.733401343	7.72284802	8.218449122	8.378739985	8.368789868	8.318413607	7.909525915	7.426254752	8.439753287	8.56239734	8.599606085	8.506120138
10272	7.605507677	7.605446733	7.390852074	7.371277262	7.245903722	7.188379715	7.761413671	7.955524324	7.11203748	7.103411969	7.135737681	7.183068155
10273	8.681796432	8.524141498	7.908829024	8.315097128	7.888972718	7.809476471	8.70037514	8.75649423	7.836121272	8.088561903	7.749276637	7.918861022
10274	7.214142026	7.346359684	7.525875181	7.571125292	7.597118352	7.540751739	7.193877091	7.255984721	7.811822811	7.887077079	7.785979294	7.815339313
10276	7.610763084	8.184564553	7.732787725	7.653343303	8.595774446	8.892013863	7.577180177	8.250130379	7.933231469	8.39776254	7.6996053	8.639960216
10277	6.963280388	6.651448539	7.596964798	7.513397644	7.561863691	7.573299263	7.018499259	6.89802512	7.41802396	7.491289152	7.513902059	7.47083781
10278	9.050934612	8.734016603	8.372612841	8.666126767	8.455708312	8.504072716	9.230553506	9.199522437	7.911849172	7.544241549	8.199476987	8.161508294
10279	7.496362195	7.384344717	8.624810377	8.705327123	8.775636078	8.932039151	7.890471827	7.98162582	9.191738515	8.727508738	9.074019396	9.334914473
1027	8.400498213	10.1370792	9.525333106	9.749387264	9.514178155	8.603024423	8.118585275	7.650979862	9.430960133	9.74033883	8.953834804	9.278892729
10280	7.464137009	7.311792749	7.673119628	8.028047565	7.231147288	7.430648392	7.504021839	7.632828125	7.18235048	7.13038728	7.174199188	7.192585406
10281	7.828696091	7.380723413	7.249747348	7.178631111	7.459778552	7.465185451	8.041313088	7.879825888	7.199240221	7.336201985	7.567535263	7.620084476
10282	7.967976286	8.714602097	8.451339339	8.312905095	8.562604274	8.305796377	7.473136647	7.311132328	9.101981357	9.534373038	9.030493228	9.088862851
10284	8.288287111	8.678050489	8.285918062	8.357402366	8.571862197	8.17883371	7.822044031	7.665145379	8.896338478	8.985781547	8.794180323	8.831679091
10285	7.915511558	8.259266536	8.215449964	8.370207804	8.172955863	8.009006776	7.675446896	7.704916555	8.246485706	8.384637239	7.922486506	8.143875398
10286	7.879317085	8.524439448	8.769308915	8.915317535	8.57562324	8.5042227	7.213618245	7.030667459	9.053090357	9.485217482	9.050992157	9.229004577
10287	7.771377587	7.655675343	8.100832343	8.25387197	7.784085541	8.119581871	7.45726385	7.792666387	7.761874626	7.957947241	7.62662176	7.763397348
10288	6.582048108	6.653910532	6.550161681	6.56669601	6.648931652	6.936099331	6.679123492	6.583664033	6.566888028	6.553744957	6.486991471	6.53809543
10289	9.574696671	9.326951306	9.324944229	9.344335635	9.569326302	9.15033297	8.660300198	8.122687304	9.398818705	9.353495214	9.363993281	9.380721796
1028	8.349990414	7.034154591	8.894531836	6.457315766	7.790742777	6.799969434	9.580697514	7.162113963	7.566265499	7.279497224	7.260250552	7.019419157
10291	7.949685435	7.897072017	8.758060865	8.630901926	9.066747863	8.848894178	7.972281304	7.53240337	9.246668041	9.140912375	9.264393675	9.32704108
10293	7.024701563	6.94064133	6.964386102	6.970788743	6.943179076	7.012082863	7.09316164	7.089122401	6.968459688	6.961758413	6.99276504	6.934897057
10294	7.353276668	8.174494148	7.180148222	7.230111492	7.233455245	7.140183711	6.95747278	7.530511881	7.366633288	7.98009593	7.378729905	7.658286562
10295	8.116686504	8.008766913	7.68451839	7.697950089	7.295413362	7.326938162	8.066821722	8.3097295	7.32950789	7.413478397	7.398464197	7.45742899
10296	8.622791835	8.844217411	8.52809046	8.546571185	8.864036237	8.799319648	8.812201973	8.286954488	8.920855576	9.031213452	8.860395472	8.917716419
10297	7.132118569	7.060097023	6.932986356	6.900431058	6.938668962	6.991284443	7.418683572	7.457511803	6.797649252	6.698239763	6.744769306	6.804122178
