gene.ens	data
ENSMUSG00000099221	2.193268937
ENSMUSG00000095484	-0.165235659
	1.490384677
ENSMUSG00000021216	-0.94667507
ENSMUSG00000085515	0.561447975
	0.161265356
	0.552186258
ENSMUSG00000076145	0.724732777
ENSMUSG00000079018	-1.435153835
ENSMUSG00000043531	-0.274734866
ENSMUSG00000030527	0.549306372
ENSMUSG00000064302	0.607562055
	0.303844781
ENSMUSG00000097548	0.33070178
ENSMUSG00000056498	0.028293204
ENSMUSG00000016559; ENSMUSG00000060743	-0.982675687
ENSMUSG00000094845	-0.00014707
ENSMUSG00000094237; ENSMUSG00000063846	0.22318079
	-1.957366835
	1.325669385
ENSMUSG00000066191	-0.804203366
	-2.421416884
ENSMUSG00000045132	-0.197493472
	-2.014096285
ENSMUSG00000091569	0.883885215
ENSMUSG00000074673	1.051315094
ENSMUSG00000037683	1.788209479
	-0.781713781
ENSMUSG00000026322	-0.432332022
ENSMUSG00000055891	1.228376231
ENSMUSG00000023070	-0.336936777
	-0.972420448
ENSMUSG00000027157	0.011118788
ENSMUSG00000027907	-0.17213384
ENSMUSG00000050174	0.975195261
ENSMUSG00000016942	-1.063625731
	-0.403347609
	-1.312328661
	-0.336305437
ENSMUSG00000086070	-0.207241779
ENSMUSG00000061875	1.095517144
	0.599896901
ENSMUSG00000008461	-0.122918578
ENSMUSG00000074377	0.815911173
	-1.684076559
ENSMUSG00000006423	0.460862212
ENSMUSG00000018927	-1.416606359
ENSMUSG00000029434	0.227400933
ENSMUSG00000026207	-1.733774945
ENSMUSG00000049670	-0.005163822
ENSMUSG00000027313	-0.334993077
	-1.311756536
ENSMUSG00000020457	-1.624857369
	1.103982848
ENSMUSG00000046008	-0.993815924
ENSMUSG00000010064	2.081409257
	-0.483818931
ENSMUSG00000030469	0.09757102
ENSMUSG00000057058	0.988942133
ENSMUSG00000067561; ENSMUSG00000067562	-0.431211482
	-2.016666404
ENSMUSG00000020290	-0.298163769
ENSMUSG00000029406	1.53861192
ENSMUSG00000020107	0.571725533
	-0.898502284
	-0.733471581
ENSMUSG00000095304; ENSMUSG00000072674	-0.035900296
ENSMUSG00000094542	-0.267240945
ENSMUSG00000055204	-0.42362932
ENSMUSG00000054302	-1.076206401
ENSMUSG00000029486	-0.473579857
	0.026209045
ENSMUSG00000027937	-0.469043227
ENSMUSG00000070421	-1.14306804
	0.468587442
	0.518122654
ENSMUSG00000079774; ENSMUSG00000078746; ENSMUSG00000093996; ENSMUSG00000094066	0.685444408
ENSMUSG00000029832	-0.476053574
ENSMUSG00000042613	-0.928561824
ENSMUSG00000087338	-2.199006635
	-0.869560947
	0.543413467
ENSMUSG00000054408	0.273353654
ENSMUSG00000092322	-0.257092947
	0.143336665
	0.849143713
	0.037647614
ENSMUSG00000094052	1.084383776
ENSMUSG00000043087	-0.062849379
	-0.77853385
ENSMUSG00000032717	-0.902658278
ENSMUSG00000053746	0.244765915
ENSMUSG00000070383	0.022607769
	-1.83789281
ENSMUSG00000009356	0.015967928
	0.045644438
	-0.02118817
	1.202337902
ENSMUSG00000040734	-0.755411344
ENSMUSG00000027879	-0.64224088
ENSMUSG00000046748	1.025893598
ENSMUSG00000048329	-0.526631374
	0.010071902
ENSMUSG00000028246	2.095560325
	0.055650568
	0.647287271
ENSMUSG00000024817	-1.641312126
ENSMUSG00000094858	-0.084749158
	0.626086302
	0.276106964
ENSMUSG00000092572; ENSMUSG00000098034	0.622285603
ENSMUSG00000003435	1.0248004
ENSMUSG00000056288	-1.092326076
ENSMUSG00000070501	-0.978903517
	-0.306007583
ENSMUSG00000067924; ENSMUSG00000067925	-0.129355949
	0.047627226
	0.103964905
ENSMUSG00000021072	-0.416155118
ENSMUSG00000027422	1.729649989
ENSMUSG00000031430	0.319113862
	-1.496722628
ENSMUSG00000034616	-1.135968784
ENSMUSG00000066750	-1.37257049
ENSMUSG00000051180	1.812689766
	1.676959362
	0.340664421
ENSMUSG00000058923	-0.502196603
ENSMUSG00000079031; ENSMUSG00000092019	-1.479542653
ENSMUSG00000025228	0.740559339
ENSMUSG00000022436	-0.017572426
ENSMUSG00000079476	0.458235206
	0.416210819
ENSMUSG00000025789	1.36716904
	-0.63916398
ENSMUSG00000034463	-1.877286116
	-1.231199076
ENSMUSG00000040865	-0.942772776
ENSMUSG00000025465	0.19045536
	-0.469145809
ENSMUSG00000042750	0.147999154
	0.176968465
ENSMUSG00000050625	-1.354676869
	-0.062697331
	-0.769915047
ENSMUSG00000044145	1.473744401
ENSMUSG00000027108	-0.100732014
	1.357347296
ENSMUSG00000075171	-0.328046265
	-0.171646227
ENSMUSG00000074357	1.550705881
ENSMUSG00000095696	1.389914967
	0.523093418
	0.056960327
ENSMUSG00000029672	-1.086052481
	0.487510989
ENSMUSG00000045775	0.129804426
ENSMUSG00000006476	-0.040093919
ENSMUSG00000078632	-0.468873571
ENSMUSG00000032796	-1.316108242
ENSMUSG00000071738	-0.906911124
	-0.638470269
	1.836728129
	-0.673388422
	0.671304213
ENSMUSG00000024379	-0.020583717
	0.656590109
ENSMUSG00000000562; ENSMUSG00000074344	-0.602924625
	-1.312390078
ENSMUSG00000049809	1.339282099
	0.172922025
	2.0355053
ENSMUSG00000032243	1.220190352
ENSMUSG00000035165	-0.002340318
ENSMUSG00000006818	-0.959071536
ENSMUSG00000037405	0.122471055
	0.84049152
ENSMUSG00000013523	0.215711405
ENSMUSG00000036602	0.604131251
ENSMUSG00000022055	-0.604297975
ENSMUSG00000020368	-1.102708215
	0.2386482
	-1.003525054
ENSMUSG00000027742	-1.282271835
	0.630512673
ENSMUSG00000053783	0.455142455
ENSMUSG00000022494	0.553618598
	0.31860818
ENSMUSG00000063049	1.362470276
ENSMUSG00000027570	-0.625902956
ENSMUSG00000073380	-0.586436963
ENSMUSG00000043953	0.887579922
ENSMUSG00000069814	-0.421416816
	1.101728478
	-0.674129297
ENSMUSG00000024883	0.957121945
ENSMUSG00000052504	-1.494052877
	0.97200974
ENSMUSG00000070524	1.434878229
ENSMUSG00000024007	-0.769609185
	1.409213016
ENSMUSG00000024537	-1.296974678
	-2.613384536
ENSMUSG00000028251	0.306757319
	1.445539082
ENSMUSG00000044244	0.035785419
ENSMUSG00000018537	-0.50643621
ENSMUSG00000033618	3.302135397
	-1.944158965
	-0.624527034
	-2.256179267
	-0.959096306
ENSMUSG00000024978	-0.126842247
ENSMUSG00000035086	1.753230881
ENSMUSG00000023411	1.206270331
	-1.800401895
	0.151233271
	-0.139949966
	1.469768145
	-0.295399615
ENSMUSG00000033470	1.301219753
	0.056500474
ENSMUSG00000060311	-0.883211429
	-0.734450791
ENSMUSG00000072591	-0.160645938
ENSMUSG00000029480	-0.876194914
ENSMUSG00000020707	-0.562789732
ENSMUSG00000048668	-0.898951682
ENSMUSG00000040350	-0.176917631
ENSMUSG00000029999	0.806233962
ENSMUSG00000028030	-0.745031911
ENSMUSG00000003273	-0.650145947
	-0.595480994
ENSMUSG00000072888	-0.546541426
	0.05557467
	2.119939174
	-1.56974685
ENSMUSG00000017004	1.160026608
	0.557719951
	-0.106381629
ENSMUSG00000073967	-1.380754148
ENSMUSG00000062438	-0.252821748
	-0.623575202
ENSMUSG00000033377	-0.441098474
ENSMUSG00000052534	0.321110586
ENSMUSG00000047205	-1.929500114
ENSMUSG00000026574	-0.54882231
ENSMUSG00000037613	0.451837962
ENSMUSG00000066867	1.094160694
	0.242301654
	-0.092399665
	0.037629562
	1.580196878
	-0.52754205
ENSMUSG00000093616	1.771562669
	-0.747405414
	-0.5059258
	-0.29734004
ENSMUSG00000046573	0.663778356
ENSMUSG00000073842; ENSMUSG00000096688	0.072745073
	0.363917796
	-0.668772577
ENSMUSG00000015806	-0.862405211
ENSMUSG00000024528	0.138146377
	-0.656990085
ENSMUSG00000021751	2.185719873
ENSMUSG00000024479	0.262829172
	1.462510708
	-1.04890693
ENSMUSG00000093187	1.910561129
ENSMUSG00000027534	0.992871317
ENSMUSG00000020328	-0.39006925
ENSMUSG00000015468	0.567574198
ENSMUSG00000029656	-0.625197584
	-0.460178296
	1.458163948
	-0.892955812
ENSMUSG00000039579	1.218054965
ENSMUSG00000023952	0.570235181
ENSMUSG00000005474	-0.490812029
	-0.72325384
ENSMUSG00000023046	0.062349289
ENSMUSG00000079342	1.220927997
ENSMUSG00000073916	0.59196597
	1.485076162
ENSMUSG00000041750	0.070955382
	-0.334299916
	-1.082006242
	0.090473269
	-0.15548127
ENSMUSG00000024406	-0.89912709
	0.73721639
	-0.621129588
ENSMUSG00000035139	-0.743182434
	-1.242900081
ENSMUSG00000072501	-1.033592244
ENSMUSG00000098390	1.222943561
	-0.246324158
ENSMUSG00000026582	0.512180905
ENSMUSG00000039231	-0.170644106
ENSMUSG00000027574	-0.695285841
ENSMUSG00000037622	0.660512881
	-1.176707491
ENSMUSG00000044072	-0.543461843
	0.170548675
ENSMUSG00000066241	-0.462819405
ENSMUSG00000094606	-0.554338409
	-1.006315185
ENSMUSG00000038965	-0.749151486
	1.238386465
ENSMUSG00000028614	-1.707908488
ENSMUSG00000074109	1.06833439
ENSMUSG00000038633	-0.233186794
ENSMUSG00000034152	0.966238639
	-0.622340978
	0.67301686
ENSMUSG00000029182	0.795418188
ENSMUSG00000094399; ENSMUSG00000095153; ENSMUSG00000094746; ENSMUSG00000093993; ENSMUSG00000094570; ENSMUSG00000096518; ENSMUSG00000095606; ENSMUSG00000096650; ENSMUSG00000095793	1.530751852
ENSMUSG00000022103	0.758482369
	-0.218826656
	-0.610726902
ENSMUSG00000031391	1.45173015
ENSMUSG00000062564	0.304129179
	-1.170091381
ENSMUSG00000034156	0.379739131
ENSMUSG00000053536	0.653350639
ENSMUSG00000054666	-1.173518588
ENSMUSG00000027357	1.909272999
ENSMUSG00000050944	-0.430255304
	-0.697426368
ENSMUSG00000038740	-1.416504982
ENSMUSG00000029447	-0.569137181
ENSMUSG00000024527	0.188528373
	-0.510122346
ENSMUSG00000022556	-0.13796464
	0.742947469
ENSMUSG00000039763	0.91956021
	0.112134474
ENSMUSG00000056579	-0.139275903
ENSMUSG00000020085	1.917691238
ENSMUSG00000051118	1.800814568
ENSMUSG00000095896	-0.874575908
	-0.165594952
	-0.979121423
ENSMUSG00000038622	0.073512048
ENSMUSG00000020589	1.150917596
ENSMUSG00000029176	2.630177125
	0.319688135
	-1.24099188
ENSMUSG00000020326	0.490281913
	-0.660807925
	0.871705804
	0.684938668
ENSMUSG00000026479	-0.711501022
	2.039589665
ENSMUSG00000048277	1.198688703
ENSMUSG00000091879	0.539551329
ENSMUSG00000044456	2.808915265
	-1.311643723
	-0.540041892
ENSMUSG00000057236	-1.118918582
ENSMUSG00000072931	0.4369165
	-0.80616251
ENSMUSG00000030092	0.297478214
ENSMUSG00000009075	0.973726254
ENSMUSG00000027255	-0.980524977
ENSMUSG00000078680	-1.384744616
ENSMUSG00000038880	-0.13671513
ENSMUSG00000096003; ENSMUSG00000094370	1.84331027
	0.080085159
ENSMUSG00000037376	-1.379907482
ENSMUSG00000042726	-2.821809947
ENSMUSG00000098295	0.350227195
ENSMUSG00000022847	1.087595595
	-1.292225201
ENSMUSG00000055041	0.730811519
	0.912540464
ENSMUSG00000003680	0.10686282
	-0.252531193
	0.775808429
ENSMUSG00000026657	0.246883327
ENSMUSG00000032959	-0.052226087
ENSMUSG00000085776	-0.369346405
	0.834255897
ENSMUSG00000020990	-0.074303287
ENSMUSG00000097881	0.66661088
ENSMUSG00000042712	-0.230500547
ENSMUSG00000038750	-1.381167162
	0.029750224
ENSMUSG00000079597	-0.298213516
ENSMUSG00000061689	-0.387719967
ENSMUSG00000012211	0.667480805
	-1.445157038
	-0.050766949
ENSMUSG00000024889	-2.223848354
ENSMUSG00000019731	-1.034126342
ENSMUSG00000038838	0.446905955
	-0.769847144
	-0.613263105
ENSMUSG00000032518	-0.703724896
	-0.280766587
ENSMUSG00000034456	1.418130937
ENSMUSG00000019877	2.442681324
ENSMUSG00000096278	-0.310396908
ENSMUSG00000060131	0.607273394
ENSMUSG00000084786	-2.424141375
ENSMUSG00000093866	-0.539793584
	-0.235232914
ENSMUSG00000022871	-0.038055809
	-0.00049836
ENSMUSG00000037335	0.214327025
	-0.350312151
ENSMUSG00000079427	-0.117716101
ENSMUSG00000050704	0.684696868
ENSMUSG00000027596	0.434451856
ENSMUSG00000066027	-0.381207013
ENSMUSG00000036879	-0.20555661
ENSMUSG00000021298	0.884946908
ENSMUSG00000053199	-1.440955774
ENSMUSG00000006235	0.992589014
ENSMUSG00000039174	-0.654931585
	-0.355316077
ENSMUSG00000022587	-0.925389956
ENSMUSG00000079583	0.513445596
ENSMUSG00000021133	1.636831983
ENSMUSG00000079177	2.131434429
ENSMUSG00000026889	1.36518383
ENSMUSG00000004221	1.210673026
ENSMUSG00000079316	0.360672353
ENSMUSG00000043385	2.820404505
ENSMUSG00000030219	1.868071336
ENSMUSG00000007207	-0.821402943
	1.03615338
ENSMUSG00000063260	-0.863663445
	-0.313232522
ENSMUSG00000025178	-1.282424268
ENSMUSG00000064262	-0.79184254
	1.714464388
ENSMUSG00000023994	0.332088104
	1.238292834
	0.612697871
ENSMUSG00000019917	-0.451792266
ENSMUSG00000093379	-0.342021757
	0.249753291
ENSMUSG00000081984	-1.004270538
ENSMUSG00000047712	1.387422125
ENSMUSG00000028567	1.029418564
ENSMUSG00000020571	0.960620555
	-0.971291914
	0.849106959
ENSMUSG00000017421	-0.473511781
ENSMUSG00000026874	0.383146522
	-0.680628882
	0.014368037
	-0.278483036
ENSMUSG00000074417	0.367098515
ENSMUSG00000029466	0.84721298
	-0.644010019
ENSMUSG00000097292	-1.076418582
ENSMUSG00000094560; ENSMUSG00000094741	1.065302012
	0.581212483
ENSMUSG00000038446	0.140085907
ENSMUSG00000048696	-0.636088033
ENSMUSG00000026520	-1.029696119
ENSMUSG00000039224	-1.204132373
ENSMUSG00000078808	-0.878832579
	0.46660966
	-0.282191203
ENSMUSG00000017300	0.403965145
ENSMUSG00000041879	1.506844537
ENSMUSG00000066364	-0.099677641
	-0.889608657
ENSMUSG00000030017	-1.138595616
ENSMUSG00000028631	0.330191419
ENSMUSG00000037443	-0.563611678
ENSMUSG00000070106	-0.265499779
ENSMUSG00000028211	0.491132691
ENSMUSG00000018849	0.082592848
ENSMUSG00000040268	0.050635446
	-1.44473659
ENSMUSG00000036172	0.123669898
ENSMUSG00000000214	-0.667845244
ENSMUSG00000071497; ENSMUSG00000008450	-0.508978298
ENSMUSG00000002486	0.299620934
ENSMUSG00000071149	-0.716725834
ENSMUSG00000029462	1.009114268
ENSMUSG00000026078	-1.263316011
	0.776544193
ENSMUSG00000099072	0.626505283
ENSMUSG00000021020	1.159027556
ENSMUSG00000020640	0.937741187
ENSMUSG00000079283	-1.429100905
ENSMUSG00000094146	-0.888142432
ENSMUSG00000059890	-0.873717721
ENSMUSG00000031169	-1.174721662
	-0.292582618
ENSMUSG00000046841	-0.391408275
ENSMUSG00000067006	-0.756951169
	-0.053377616
	-0.16333667
ENSMUSG00000027810	1.793359469
ENSMUSG00000049038	0.402969593
ENSMUSG00000029048	0.499877257
	0.107961737
ENSMUSG00000061336	1.179442973
ENSMUSG00000044430	-0.367588945
ENSMUSG00000050132	-1.518721951
	-0.665198264
ENSMUSG00000027487	1.23190037
ENSMUSG00000039774	0.847526841
ENSMUSG00000031512	1.328410399
ENSMUSG00000029227	-0.802648206
ENSMUSG00000023036	-0.865467518
ENSMUSG00000027273	-1.983695398
	1.492502886
ENSMUSG00000038683	1.400048133
ENSMUSG00000047963	-0.222731647
ENSMUSG00000096532; ENSMUSG00000094064; ENSMUSG00000096711; ENSMUSG00000096272; ENSMUSG00000095968; ENSMUSG00000096777; ENSMUSG00000095626; ENSMUSG00000094444; ENSMUSG00000094232; ENSMUSG00000095192	-2.669566911
ENSMUSG00000087331	-0.597862239
ENSMUSG00000053768	-1.277064787
ENSMUSG00000095212	-0.188882493
ENSMUSG00000046000	-0.585638648
	0.955813408
	1.030010136
	-0.586290857
ENSMUSG00000025909	1.473724528
ENSMUSG00000094949	-0.220264505
ENSMUSG00000021278	-0.785024039
ENSMUSG00000098253	0.460645232
ENSMUSG00000030965	-0.859607473
ENSMUSG00000026113	0.326940124
ENSMUSG00000054855	1.920789326
ENSMUSG00000076436	-1.294012789
	0.123059039
ENSMUSG00000028668	-0.499061174
ENSMUSG00000045761	0.238606708
	-0.668062128
	-1.781060407
ENSMUSG00000054827	0.823137823
ENSMUSG00000097015	1.093070541
ENSMUSG00000022707	-1.167853069
ENSMUSG00000063445	-1.192541495
	1.647863751
ENSMUSG00000050504	-0.658996207
	-1.589036755
ENSMUSG00000031174	-1.753053555
ENSMUSG00000022901	-1.282790073
ENSMUSG00000097247	-0.122422881
ENSMUSG00000095300	-1.289915576
	-0.74339723
	-0.661848749
ENSMUSG00000032076	-0.79753113
ENSMUSG00000021991	0.194756516
	0.738882053
	-2.164010891
	0.072260681
ENSMUSG00000044701	0.258556411
ENSMUSG00000031907	1.259637424
	1.583537073
	0.636915506
ENSMUSG00000024070	-0.896397864
ENSMUSG00000073964	-0.322161426
	1.417559806
ENSMUSG00000024614	0.476992172
	0.65519998
ENSMUSG00000056853	0.61273263
	-0.864556716
ENSMUSG00000078517	0.636521077
ENSMUSG00000030551	0.716567141
ENSMUSG00000030432	-0.170870131
ENSMUSG00000078619	-0.161732496
ENSMUSG00000021575	0.26942096
	1.483888361
	1.433507618
ENSMUSG00000073938	-1.634901657
	0.63316653
	-1.010164667
	0.583502575
ENSMUSG00000082211	-0.549198658
ENSMUSG00000021478	0.244220299
	0.896530001
ENSMUSG00000028456	-0.455393061
	-1.056000496
	0.828812771
ENSMUSG00000043831	-0.479841973
	-0.681577437
ENSMUSG00000035620	-0.782920327
	-0.265495113
	0.937533089
ENSMUSG00000074578	2.443007787
	-0.502177361
ENSMUSG00000041426	-1.511905284
ENSMUSG00000095217; ENSMUSG00000094338; ENSMUSG00000069307; ENSMUSG00000069303; ENSMUSG00000069300; ENSMUSG00000069268	1.538440092
	-1.010574423
ENSMUSG00000050930	0.542353137
	0.266219717
ENSMUSG00000073435	-0.343181385
	0.852160408
ENSMUSG00000021754	-1.062522526
ENSMUSG00000039911	-1.477822121
ENSMUSG00000099223	0.422255489
	-0.665635977
ENSMUSG00000091080	0.566391882
	-1.6577965
	-0.327070638
ENSMUSG00000028657	0.203612486
	-0.903037927
	-0.263162881
ENSMUSG00000020037	-1.166025643
ENSMUSG00000099128	-2.211866554
	-1.013485792
	-0.600847487
	-0.968510537
	1.070768034
ENSMUSG00000015474	-0.146944746
ENSMUSG00000006498	-0.556255077
	1.029235723
ENSMUSG00000047237	-2.558983043
	1.952040679
	0.071735253
	-0.583073206
	-0.798754569
ENSMUSG00000076216	0.384734693
	0.07364789
ENSMUSG00000057439	-1.096194512
	0.52144029
ENSMUSG00000032126	-0.122342809
	0.64067631
ENSMUSG00000028080	-0.510765534
	0.282612934
	-2.793531145
ENSMUSG00000021750	-0.119346573
ENSMUSG00000096284	-0.584486255
ENSMUSG00000069601	0.611021955
ENSMUSG00000024837	0.397795753
ENSMUSG00000043298	0.081496747
ENSMUSG00000047766	-0.992846638
ENSMUSG00000036565	0.270176782
ENSMUSG00000095887; ENSMUSG00000094759; ENSMUSG00000073255; ENSMUSG00000096457; ENSMUSG00000094624; ENSMUSG00000095293; ENSMUSG00000095546; ENSMUSG00000073247; ENSMUSG00000073245	1.53735159
ENSMUSG00000022652	-1.583450955
ENSMUSG00000031627	0.279315926
	-0.623800999
	-0.464268641
ENSMUSG00000024613	-0.028229956
ENSMUSG00000001473	0.875963892
ENSMUSG00000036181	-0.260313141
ENSMUSG00000036110	-0.687275593
	1.206551819
ENSMUSG00000021112	0.510971646
	-0.247025731
ENSMUSG00000095784; ENSMUSG00000094325; ENSMUSG00000096820; ENSMUSG00000094813; ENSMUSG00000095950	1.417396678
	-1.731997414
ENSMUSG00000003778	2.059155213
	0.996574763
ENSMUSG00000053720	-1.135164924
ENSMUSG00000020935	0.488555967
ENSMUSG00000059832	-0.353686608
ENSMUSG00000047417	0.879790563
ENSMUSG00000090164	-0.299514819
ENSMUSG00000041528	-1.287879191
	-1.168010079
ENSMUSG00000054309	-1.387948677
	-1.14456365
ENSMUSG00000037661	-1.12482372
ENSMUSG00000061356	0.263859645
ENSMUSG00000034028	-0.077010047
ENSMUSG00000063932	-2.052749338
	-1.39461701
ENSMUSG00000028677	-0.963675918
	-0.909698957
	-0.182582157
	-0.821654271
ENSMUSG00000034848	-0.496913725
	-0.921954412
ENSMUSG00000063800	-2.440883651
	0.100794943
	-0.424646799
	0.55694796
ENSMUSG00000094931	-0.365825536
ENSMUSG00000028214	0.526105604
ENSMUSG00000044894	0.159540191
ENSMUSG00000066357	-1.128854157
ENSMUSG00000035356	1.304656898
ENSMUSG00000020017	0.226438798
ENSMUSG00000022900	0.170338191
	0.118856633
ENSMUSG00000049476	-0.17128002
ENSMUSG00000087226	-0.9193168
	-0.339951488
ENSMUSG00000074441	0.430310895
	0.307074088
ENSMUSG00000020690	-0.565612843
ENSMUSG00000015083	1.189963862
ENSMUSG00000079260	1.751295542
ENSMUSG00000042105	0.931723175
ENSMUSG00000089923	-0.895988561
ENSMUSG00000057738	-1.3483767
ENSMUSG00000065404	1.447935279
ENSMUSG00000097328	-0.482240028
	-1.219280352
	-1.240280282
ENSMUSG00000070934	-0.810795281
	0.423639077
	-0.032214993
ENSMUSG00000073207	-0.121130643
	-0.407270302
ENSMUSG00000047594	-2.304683764
	0.724630084
ENSMUSG00000021264	1.390442447
ENSMUSG00000056290	-0.991033199
ENSMUSG00000027425	-0.125271153
ENSMUSG00000074746	-0.204096176
	1.701428438
	1.53371627
ENSMUSG00000025486	-1.242678507
ENSMUSG00000073067	0.636857736
	0.511899903
ENSMUSG00000042265	0.916922809
ENSMUSG00000024376	0.807362059
	0.859759131
ENSMUSG00000040128	1.549352836
ENSMUSG00000066877	-0.187098229
ENSMUSG00000019832	0.872609069
ENSMUSG00000027188	0.200822537
	1.811156838
ENSMUSG00000024158	-0.7163781
	-0.014748276
ENSMUSG00000024059	2.117373155
	1.688818069
ENSMUSG00000037833	0.340961182
ENSMUSG00000095916	-1.59810293
ENSMUSG00000049758	-0.573296196
ENSMUSG00000068302	-1.405444883
	0.087923649
ENSMUSG00000049751; ENSMUSG00000079435	-1.202069349
	-0.435521851
ENSMUSG00000037151	1.005752078
	-0.839516131
	-0.95739565
	0.622674648
ENSMUSG00000052026	1.184726429
ENSMUSG00000094266	0.453655051
ENSMUSG00000096601; ENSMUSG00000095191	-0.395227122
	-0.145217547
ENSMUSG00000048280	-0.729258932
ENSMUSG00000000142	-0.471467726
	-0.868064248
ENSMUSG00000096682	-0.319654528
ENSMUSG00000094928	0.682297518
	0.140659802
ENSMUSG00000031982	-0.904135454
ENSMUSG00000059436	0.053911258
ENSMUSG00000037185	-1.060860902
	0.943323738
ENSMUSG00000046082	0.741137107
	-0.547974332
ENSMUSG00000053333	-2.222756536
ENSMUSG00000015289	-1.276468868
ENSMUSG00000034035	2.114903079
ENSMUSG00000072694	-0.327523766
ENSMUSG00000018433	-0.461277772
ENSMUSG00000062190	0.625651914
ENSMUSG00000025175	-1.072002544
	-1.7934162
	-0.838678252
	-0.432716802
ENSMUSG00000031838	0.52700763
ENSMUSG00000023467	-0.226525717
	-2.193518047
	-1.58718117
ENSMUSG00000031618	-0.155352373
ENSMUSG00000093962	0.765504363
ENSMUSG00000031981	-1.016406556
	-0.400001369
ENSMUSG00000058568	1.970551237
ENSMUSG00000032479	1.195753167
	-0.380503212
ENSMUSG00000059201	1.870571023
	-1.595017439
	-0.053991928
	1.464960832
ENSMUSG00000095148	-0.561971162
ENSMUSG00000034203	-0.97592135
ENSMUSG00000024936	-2.289652535
	0.323855964
ENSMUSG00000086943	0.377167089
ENSMUSG00000078451	-0.705407384
	0.040198108
ENSMUSG00000098408	-2.279321672
	0.293558627
ENSMUSG00000026343	0.252364232
	-0.953798605
	1.064908804
	-0.71289673
ENSMUSG00000039608	0.280822545
	-0.259341802
ENSMUSG00000028717	0.399748827
ENSMUSG00000018848	-0.707788004
ENSMUSG00000005682	-0.125252664
ENSMUSG00000096695	0.057731748
ENSMUSG00000045022	-0.373379913
ENSMUSG00000053194	0.352288458
ENSMUSG00000038240	-1.262975538
	1.256821113
ENSMUSG00000033510	-1.308676311
	-1.086698768
	0.816167539
ENSMUSG00000036813	0.921618319
ENSMUSG00000026429	1.205674395
